01.jpg,3.4803051270535836,0.18597158333410407,0.3575316985840831,0.30535796319176944
02.jpg,3.0746290101445246,0.11657997040509019,0.2713413129869441,0.24502085346726518
03.jpg,2.5736677961809007,0.0915065412857378,0.18690281263375066,0.16296997966597548
04.jpg,2.6544440431610683,0.17639086356999334,0.31477804200362414,0.2607134039067945
05.jpg,3.2715343786651325,0.18661262456785738,0.3523983207052731,0.2989319400595935
06.jpg,2.0772697086613734,0.12880968394899012,0.21879630841975092,0.1768612164921186
07.jpg,3.4402085481208298,0.11936341170363352,0.2547739286042418,0.22508249741574352
08.jpg,3.522144981122373,0.05584275209952738,0.14583821342490627,0.13472331473401045
09.jpg,3.4719239702740214,0.19188569537455963,0.39033066930579546,0.33990868084138715
10.jpg,1.5095914622657471,0.11059011230872882,0.16894838246020216,0.12772385444959564
11.jpg,3.1843390303484553,0.16812987812472627,0.336593862946899,0.2915952205631645
12.jpg,3.0744205568409195,0.12570477340658492,0.27656494091470046,0.24634625324114615
13.jpg,2.0840479532407588,0.09532939004935506,0.15673743396095768,0.12441435044834459
14.jpg,2.954438445107584,0.1509216324795836,0.32769084587386993,0.29086758382334366
15.jpg,3.0847524761854985,0.1312086560986105,0.2595061349925253,0.22389221215476726
16.jpg,1.7285647646457392,0.09279783824314922,0.1531276196596725,0.12180570232971702
